variable,model,order,parameter,value
trend_mulga,VAR,2,coef_lag1_cpi,2.2219364438233185
trend_mulga,VAR,2,coef_lag1_ppi,4.782520424783748
trend_mulga,VAR,2,coef_lag1_trend_mulga,-0.3685891985506604
trend_mulga,VAR,2,coef_lag2_cpi,0.38790358280637927
trend_mulga,VAR,2,coef_lag2_ppi,-0.720335517345785
trend_mulga,VAR,2,coef_lag2_trend_mulga,-0.28037611562869635
trend_mulga,VAR,2,intercept,-0.006802539039037055
