model,variable,loss,dm_stat,p_value
VAR(2),cpi,mse,0.9573073053699525,0.3384121691256121
VAR(2),cpi,mse,0.9573073053699525,0.3384121691256121
VAR(2),cpi,mse,0.9573073053699523,0.3384121691256121
