rmse,mae,r2,diff_log_rmse,diff_log_mae,diff_log_r2
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
0.7868062696937693,0.6632448170174321,-1.718878574707973,0.002376518005679048,0.0020385817915302717,-0.07754704512128052
