rmse,mae,r2,diff_log_rmse,diff_log_mae,diff_log_r2
47138.59905972181,24809.692240831937,-19.488226733651988,0.1601096096395495,0.1462925296630175,-2.94734418414665
58389.34711782762,30044.663088702,-30.4353476294774,0.173716352171233,0.1580467195913902,-3.646774535857423
14061.22767656698,7757.684883304236,-0.8230455066074183,0.1085264805839122,0.0973225344590038,-0.8136005441208671
14150.275790479336,7721.257667007109,-0.8462088894796864,0.1084841374182759,0.0963965365659882,-0.8121856155842784
1373.280353044466,907.4463609461908,0.9826112067972484,0.0909557214433952,0.0712399334734035,-0.2738850603507985
11684.602492278904,6481.608961048922,-0.258864288737431,0.1021625112518628,0.0907843668631404,-0.6071385481243505
1030.6150298716243,739.1954021634816,0.9902063636901942,0.097490846577604,0.0757466514847802,-0.4635173718466425
27220.268809820074,14706.377911095537,-5.831811081140249,0.1336696398059992,0.1225356766950776,-1.7512861001173747
7727.159497403844,4032.817915988641,0.4494575866208229,0.1240737567552343,0.0929038432037796,-1.3704459810424887
8665.591672545304,4611.671066819513,0.3076152864823904,0.1351945934963107,0.1019676133752856,-1.8144196029787047
19144.096749955992,10181.241549790757,-5.495361368550352,0.12343836491433771,0.10532364053748666,-1.4500597544169578
