rmse,mae,r2,diff_log_rmse,diff_log_mae,diff_log_r2
22845.82836262834,12248.143132934149,-4.043241921131385,0.1571203361757702,0.1296786969704541,-0.3802114464834203
19332.34326735828,10471.45736353514,-2.611311725310565,0.1523371887873803,0.1248858328464738,-0.2974561809170335
34958.64172919072,18329.07969451862,-10.808781391549552,0.1733419708249448,0.1441634105087686,-0.6799187813075172
32089.64409580668,16914.66530776935,-8.95006190875025,0.1699287937513045,0.1405431932649382,-0.6144134778873287
33756.83487234771,17745.238520710842,-10.010813856359674,0.1719780454691268,0.1423802183510232,-0.6535862153090561
25172.446179685787,13425.622145741358,-5.122754188752356,0.1605047026551888,0.1321779246929399,-0.4403112346917854
25577.22048852577,13631.70258880573,-5.321245781255609,0.1610327679706734,0.1325534438891323,-0.4498041599070079
22268.85639975708,11958.77039123493,-3.7917241829107935,0.1564625586622587,0.1288421507480852,-0.3686792452186633
42772.35558332251,22181.78069346068,-16.67755997607291,0.1821000926177333,0.1530385371487705,-0.8539634109886765
21658.220714805226,11639.639378000473,-3.5325388216204345,0.1552482389001225,0.1281074837647986,-0.3475168054656543
28043.239169342814,14854.60992167113,-7.087003375371353,0.16400546958145032,0.13563708921853845,-0.5085860958176143
