rmse,mae,r2,diff_log_rmse,diff_log_mae,diff_log_r2
26208.147271657534,13734.0261589993,-5.33320680905423,0.1225116084572896,0.1108225406811348,-1.3111316336805396
3250.507259534258,2034.711047162006,0.9025788370482662,0.0857410899313126,0.0699821298263596,-0.1320046173996132
28312.52494168449,15172.478339103958,-6.391085613107061,0.1311459917957739,0.1196408777804861,-1.6483796500928158
67990.97212363237,34132.19925516695,-41.62393396792668,0.1784608037668099,0.1631140680716148,-3.9040612737299982
53009.90392854988,27019.61804886097,-24.90985981587785,0.161478844536181,0.148631247044177,-3.01514713664283
748.4855832759321,567.621342653475,0.9948344340763848,0.0865648819476949,0.0664760074044618,-0.1538614943352441
57768.61602708226,29801.095528357324,-29.77052848745633,0.1687076833837366,0.1558789135620705,-3.382681618935477
40095.17623700638,21088.18237486452,-13.822971802684265,0.1489082977728631,0.1361849875853172,-2.414349675250743
3025.915800944301,1945.070482540068,0.9155762367277072,0.0866026143705124,0.06952559798381,-0.1548676177792556
7667.366841088839,4392.228571611013,0.4579448016908822,0.0886831428283725,0.0764455928774366,-0.211022883686726
28807.761601445625,14988.72311493196,-11.858065218656318,0.12588049587905464,0.11167019628168684,-1.6327507601533244
