rmse,mae,r2,diff_log_rmse,diff_log_mae,diff_log_r2
9524.288079592114,5370.679586181218,0.1234816186368535,0.1580321072016981,0.124251264413507,-0.39627668919533
20382.259930897275,10760.558450469547,-3.014215223783907,0.1643326524570504,0.1304767410758249,-0.5098317568212898
27328.290923238223,14334.833396046532,-6.216405465450171,0.1829221786927174,0.1478992582165313,-0.8707405336789678
28552.51138850657,14920.949276376938,-6.877431021773445,0.1822211782020517,0.1481296550038568,-0.856429778526121
29572.6585584192,15449.09697001097,-7.450389363750757,0.1963495121596848,0.1619457856618476,-1.1554625352312256
34540.56122700704,17943.057480264877,-10.528021077107576,0.1916636471131521,0.159150084436249,-1.05381027094412
12424.721991409026,6854.75209086058,-0.4916582763249053,0.1604405350155835,0.1299003517432125,-0.4391598304490105
19571.73654328604,10458.529269307031,-2.7013035540803454,0.1683739418159065,0.1346860856615615,-0.5850048085955615
39693.73472471329,20300.72040979979,-14.22439025898348,0.1925205446008664,0.1589144374731295,-1.072215837304248
9306.414498266196,5280.478837737614,0.1631246702883664,0.1626087755067491,0.1229378884835156,-0.478321129925525
23089.717786533496,12167.36557670551,-5.121720795232936,0.17594650727654598,0.14182915521692357,-0.7417253170671398
