rmse,mae,r2,diff_log_rmse,diff_log_mae,diff_log_r2
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.294170962164839,4.534626976005652,-0.148241095144987,0.0835244631914849,0.0647506210374224,-0.0735364354186274
5.29417096216484,4.534626976005653,-0.148241095144987,0.0835244631914849,0.06475062103742242,-0.0735364354186274
