rmse,mae,r2,diff_log_rmse,diff_log_mae,diff_log_r2
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718638,0.3671933410184434,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.0941884834043803
0.4846536057718637,0.3671933410184435,0.6211614359582187,0.0024548442274257,0.0018666251928561,0.09418848340438028
