rmse,mae,r2,diff_log_rmse,diff_log_mae,diff_log_r2
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
0.5436213985083247,0.4373950053153154,0.5233667095496495,0.0026021136431802,0.0020829667695752,-0.0177532066140981
