rmse,mae,r2,diff_log_rmse,diff_log_mae,diff_log_r2
26916.10451237235,14271.93163467365,-6.00036031356076,0.1621144437737279,0.1350503718657406,-0.4693465803751426
23517.68240770456,12559.486638793524,-4.344228570885494,0.1574562710407129,0.1305697019699327,-0.3861197436271824
34547.9607858675,18083.340698648663,-10.532960858312393,0.1722803018014459,0.1441668079735208,-0.6594037731922269
32447.70032149537,17043.249632923977,-9.173346268100042,0.1695336210930469,0.1410355425319441,-0.6069135098901559
33807.76210762661,17724.496771901027,-10.044061836975136,0.1712851241197449,0.1426952437998223,-0.6402880423786876
29608.92583685042,15610.85217071491,-7.471128828148249,0.1660632148214821,0.1381069775860874,-0.541798816105465
26621.04251689988,14122.23051366128,-5.847721675820333,0.1618548764513943,0.1342170542282971,-0.4646450989229069
24822.97429647966,13199.412002969955,-4.953928532063691,0.1595884575639332,0.1325613166692964,-0.4239140653969737
53423.09532549415,27416.05491933145,-26.577448159241555,0.1932236927998065,0.1648289413066235,-1.0873803039801242
24757.833115512927,13169.466804910871,-4.922720584702173,0.1591578340848068,0.1328406091335527,-0.4162400322328883
31047.108122630343,16320.05217885293,-8.986790562780982,0.16725578375501013,0.13960725670648177,-0.5696049966101754
